标题,行政区,地标,具体位置,地址,建筑面积,万/月,元每平方米每天,等级,百度地图经度,百度地图纬度,GCJ02经度,GCJ02纬度
有照，稳定的客源，可到店视察，中介勿扰，面斥不雅,白云,黄石,临街门面?1层,环滘龙口大街,300,8470,0.94,"""道路""",113.40415,23.12989578,113.4105627,23.13622399
烤肉店转让设置齐烤肉,白云,黄石,商业街店铺?5层,黄石东路,500,4,2.67,"""道路""",113.2827718,23.21062897,113.2892122,23.21696714
装修好的直播间库房出租,白云,嘉禾望岗,其他,云胜艺创空间,280,1,1.19,"""NoClass""",113.2864771,23.2418689,113.2928935,23.24818574
价格优，交通便利，临近地铁和公交,白云,同德围,临街门面?1层,北方饼铺,19,4000,7.02,"""餐饮""",113.2436306,23.17938307,113.25017,23.18527527
临街旺铺 房东直租 门口公交站 地铁200米,白云,东平,商业街店铺?1层,东平北路,85,7800,3.06,"""道路""",113.3235403,23.2612876,113.3300694,23.26706293
白云区龙归（君满足足疗）旺铺转让,白云,龙归,临街门面?1层,南村中路,130,6500,1.67,"""道路""",113.3056983,23.28932295,113.3121919,23.29540075
公寓急转，诚心可来电咨询,白云,江高镇,档口摊位,高尚精品公寓,150,6000,1.33,"""NoClass""",113.2889385,23.06852485,113.2953963,23.07483215
黄石西路家乐居建材城，中介勿扰，自己转让,白云,黄石,其他?1层,广州家乐居装饰建材城(黄石西路店),123,6500,1.76,"""购物""",113.2578394,23.21384455,113.2643178,23.21998141
广州白云东平花店转让到手直接营业,白云,东平,临街门面?1层,东平文化商业广场,40,3000,2.5,"""休闲娱乐""",113.318928,23.2562258,113.3254409,23.2620688
大学饭堂直招：小炒，粉面，猪脚饭，铁板烧，蛋包饭等等,白云,白云大道北,商业街店铺?1层,大学城,666,9000,0.45,"""城市""",113.2714313,23.13533631,113.27785,23.14163864
公交站便利店转让急转给价就转！,白云,三元里,临街门面,德康路,45,6000,4.44,"""道路""",113.2479974,23.18596101,113.2545239,23.19192937
出租白云广州大道北临街门面,白云,广州大道北,临街门面?1-8层,恒骏花园(西门),32.4,1.3,13.37,"""地产小区""",113.3315794,23.18832212,113.3381618,23.19401863
1823创意园小森柠手打柠檬茶店,白云,永泰,临街门面?1层,NTea森柠手打柠檬茶,20,4500,7.5,"""餐饮""",113.2968996,22.91967005,113.3033557,22.92588526
9月15号新开的儿童乐园有事急转,白云,太和,购物百货中心,金渝百货超市(朝亮店),100,7000,2.33,"""购物""",113.3639692,23.29909687,113.3705074,23.30499464
旺铺转让，旺铺转让，免转让费。,白云,白云大道北,临街门面?1层,永泰村,40,2500,2.08,"""村庄""",113.311274,23.23233414,113.3177668,23.23830907
广州市白云区黄石西路，富力阳光美居旺铺出租，低成本创业,白云,白云,社区底商?1层,富力阳光美居,39,2300,1.97,"""NoClass""",113.266096,23.20966767,113.2725542,23.2159234
广州白云区商铺黄石西路商铺，富力阳光美居商铺,白云,黄石,社区底商?1层,富力阳光美居,30,3900,4.33,"""NoClass""",113.266096,23.20966767,113.2725542,23.2159234
广场一楼，有停车位，可外摆，客源稳定,白云,白云,档口摊位,百花岭北街13号,100,1.6,5.33,"""门址""",113.2782589,23.24474037,113.2846706,23.25107493
临街当铺，楼下就是停车场，非常方便,白云,嘉禾望岗,商业街店铺,豫鑫棋牌桌球,800,2.6,1.08,"""休闲娱乐""",113.2852729,23.2483984,113.2916863,23.25472138
出租白云龙归南岭创意园临街店铺,白云,龙归,商业街店铺?1层,南岭创意园,275,1.38,1.67,"""NoClass""",113.3045972,23.27454463,113.3110722,23.28063838
出租白云龙归南岭创意园商业街店铺,白云,龙归,商业街店铺?1层,南岭创意园,317,1.59,1.67,"""NoClass""",113.3045972,23.27454463,113.3110722,23.28063838
广州市首批试点医疗许可的护理站,白云,梅花园,商业街店铺,宏瑞商务公寓,120,8000,2.22,"""宾馆""",113.3303104,23.18579341,113.3368903,23.19150016
社区店奶茶店带设备转让可外卖,白云,嘉禾望岗,社区底商?1层,嘉兴苑,50,1500,1,"""地产小区""",113.323638,23.26166602,113.3301676,23.26744007
社区店奶茶店带设备转让可外卖,白云,嘉禾望岗,社区底商,嘉兴苑,50,1500,1,"""地产小区""",113.323638,23.26166602,113.3301676,23.26744007
农务生鲜肉菜市场旺铺 肉菜档招商,白云,太和,商业街店铺?1层,兴和综合批发市场,30,2200,2.44,"""NoClass""",113.358511,23.30185898,113.3650684,23.30767019
位置优越， 接手即可营业,白云,嘉禾望岗,其他?1层,望岗西岭工业园路,30,3600,4,"""道路""",113.2386957,23.47702487,113.2452197,23.48283217
无中介费，可分租，8号线上步地铁站附近，同德花园门口,白云,同德围,临街门面?1-2层,同德花园,2400,11.52,1.6,"""地产小区""",113.2400916,23.1726352,113.2466381,23.17846922
同和地铁站附近，周围都是小区，地段好，接手可直接营业,白云,同和,临街门面?1层,同和白山东路,80,5500,2.29,"""商圈""",113.3371539,23.20645059,113.3437355,23.21211696
一手房东直租，新装修，干净,白云,人和,社区底商?1层,魔方公寓(人和旗舰店),20,900,1.5,"""乡镇""",113.3075988,23.33562447,113.3140945,23.34166801
意外怀孕没有精力去管理店铺周围都是小区接手直接,白云,同和,临街门面,同和白山东路,80,5500,2.29,"""商圈""",113.3371539,23.20645059,113.3437355,23.21211696
白云区65平方美发店转让,白云,白云,社区底商?1层,清湖村,60,3100,1.72,"""村庄""",113.2776292,23.26566189,113.2840466,23.27199636
捡漏靠近路边人流量大光线好，。,白云,白云,商业街店铺,马务村,500,9900,0.66,"""村庄""",113.2674641,23.21362842,113.2739153,23.21989893
转让白云石井商业街店铺,白云,石井,商业街店铺?1-3层,石井,128,1.7,4.43,"""乡镇""",113.2322493,23.21205775,113.238813,23.21778718
临街商铺，一楼，停车方便,白云,三元里,临街门面?1层,广州市白云区三元里街道梓元岗社区,40,3000,2.5,"""地产小区""",113.2660275,23.15740953,113.2724732,23.16366184
社区店，奶茶店转让，有自带仓库，可做外卖,白云,白云,社区底商,嘉兴苑,50,1500,1,"""地产小区""",113.323638,23.26166602,113.3301676,23.26744007
因合伙意见分歧 低价转让 生意非常稳定,白云,石井,商业街店铺,石井街道,70,6000,2.86,"""乡镇""",113.2322493,23.21205775,113.238813,23.21778718
奶茶店转让，社区店，可办营业执照,白云,白云,社区底商,嘉兴苑,50,1500,1,"""地产小区""",113.323638,23.26166602,113.3301676,23.26744007
汽修厂转让 合伙人另有发展,白云,竹料,临街门面,广州众诚车汇汽车维修一站式服务中心,750,1,0.44,"""汽车服务""",113.364956,23.37253684,113.3714549,23.37844406
旺铺转让‖附近有两个大商场，位置好，人流量大，居民多,白云,江夏,商业街店铺?1层,大塘大街,51,5000,3.27,"""道路""",113.2804586,23.21334228,113.2868957,23.2196834
城中村 工业园区门口,白云,罗冲围,临街门面?1层,螺涌村,28,2200,2.62,"""地产小区""",113.2389014,23.07574473,113.2454581,23.08156206
石井大冈手机店转让，人流好。,白云,石井,临街门面?1层,民信优购(大冈店),70,6000,2.86,"""购物""",113.2494611,23.21929631,113.2559638,23.22528687
光头佬美食转让，生意稳定，因回老家发展，故转让！,白云,东平,商业街店铺,长湴街164号,98,6800,2.31,"""门址""",113.3044704,23.26514313,113.3109367,23.27123735
光头佬美食转让，生意稳定，因小孩读书，人手不够，回老家发展。,白云,嘉禾望岗,商业街店铺,长红长湴街,98,6800,2.31,"""道路""",113.3053673,23.26531461,113.3118369,23.27139346
化妆品工厂转让，带证件，特证，店铺，接手即可生产！！！,白云,钟落潭,其他?1-3层,良田,4000,276,23,"""商圈""",113.3909683,23.35548736,113.3973917,23.36178728
临街商业街旺铺，低价转让,白云,嘉禾望岗,商业街店铺?1层,长红竹仔园街,30,5000,5.56,"""宾馆""",113.3016512,23.26801036,113.3081102,23.2741519
周边居民多人流量大离地铁口近,白云,东平,商业街店铺,广东省广州市白云区横岗南路29,30,2800,3.11,"""门址""",113.3218537,23.26167838,113.3283782,23.26747738
附近有商场幼儿园 周边人群广,白云,太和,临街门面?1层,大源田心东路,110,5000,1.52,"""地产小区""",113.3575709,23.25369691,113.364094,23.25948694
临街整栋公寓出租  出租房 长租房 旺铺转让,白云,石井,临街门面,广州平安公寓凰岗店,1000,9500,0.32,"""宾馆""",113.2298802,23.20161521,113.2364568,23.20732326
招租合作美甲，化妆，头疗，沐足等，有意者来店面议。,白云,白云,临街门面?1层,麦地中街40号,100,1.3,4.33,"""门址""",113.3284039,23.18819472,113.3349805,23.19391949
石井地铁口临街一楼商铺 人流量旺 可做餐饮 服务行业,白云,石井,写字楼配套?1层,石井国际大厦,316,2.84,3,"""商务大厦""",113.2399188,23.21651171,113.2464574,23.22234133
地铁站附近！租金低！稳定客源！接手即可直接做生,白云,金沙洲,写字楼配套?1层,胜佑创意汇,25,3000,4,"""工业园区""",113.2123744,23.16201153,113.2189405,23.16769903
旺铺转让，江夏很好的铺面位置，看合适可便宜,白云,江夏,临街门面?1层,大塘大街/江夏大塘大街(路口),50,3800,2.53,"""地产小区""",113.2514711,23.11305798,113.2579534,23.1190816
店铺位于路口处，人流量多，有固定回头客,白云,金沙洲,临街门面,金领公寓(沙贝南街店),40,4300,3.58,"""道路""",113.2159931,23.15892528,113.22256,23.16459285
店铺设备、物品齐全，接手,白云,人和,临街门面?1-5层,矮岗,600,2500,0.14,"""村庄""",113.6096824,23.15351331,113.6161771,23.15950632
低价转让老店  老人看不了,白云,永泰,临街门面?1层,爱德利超市(南二巷),40,1500,1.25,"""道路""",113.2747967,23.26387705,113.2812148,23.27020133
白云江夏美团外卖翻新，老店翻新 老店新开 当天下店 总部直下,白云,江夏,临街门面?1层,九社大街,125,900,0.24,"""道路""",113.2853813,23.21810948,113.2918163,23.22443633
京溪美发店转让也可空转,白云,京溪,社区底商?1层,非凡造型(京溪大街店),50,2100,1.4,"""休闲娱乐""",113.3797406,22.95580936,113.3862257,22.9619792
临街门面，斑马线旁边,白云,同和,临街门面?1层,榕树头东路45号,100,9000,3,"""门址""",113.3346447,23.21217026,113.3412194,23.21784514
一层门面，竹料地铁站旁,白云,钟落潭,临街门面?1层,白沙村,120,3600,1,"""村庄""",113.6657176,23.5829276,113.6721989,23.5890028
低价转让古方头疗馆 面议,白云,石井,商业街店铺,升平前街21号,89,7000,2.62,"""门址""",113.2452147,23.2127138,113.2517393,23.21863106
花店整转6万、空转4万（含2万入场费、1.4万押金、装修2万,白云,江夏,临街门面?1层,江夏东一路,68,7500,3.68,"""道路""",113.2860532,23.21666898,113.2924904,23.2229926
设备齐全，环境舒适。,白云,太和,商业街店铺?1层,大源中路94号,89,1,3.75,"""门址""",113.3586428,23.2555879,113.3651631,23.26139353
旺铺转让急转，由于本人脚痛不得不转让,白云,石井,临街门面?1层,红星村,23,900,1.3,"""村庄""",113.2310099,23.22358995,113.2375647,23.22930441
白云区荷塘月色临街一楼美容院转让,白云,黄边,商业街店铺?1层,荷塘月色,130,1.11,2.85,"""地产小区""",113.2772199,23.20505845,113.2836649,23.21139751
"白云石井餐饮店4万急转,可明火行业",白云,石井,临街门面?1层,浮山大街,45,3200,2.37,"""道路""",113.2406655,23.22850464,113.2471897,23.2343434
离地铁口只需5路程，是店铺门口是通往地铁口的必经之路,白云,钟落潭,临街门面?1层,御美翠本草美容,78,2800,1.2,"""休闲娱乐""",113.4076313,23.38386309,113.414052,23.39017349
价格优，位置好，人流量大,白云,黄石,商业街店铺?1层,元邦·航空家园-西南门,4,2000,16.67,"""地产小区""",113.2654364,23.21109937,113.2718949,23.21734687
价格优惠，新装修，设备齐全,白云,新市,商业街店铺?1层,新市南街,40,1.2,10,"""道路""",113.2704085,23.19677866,113.2768659,23.20308027
临街，可做外卖   仓库  超市百货，棋牌室，台球厅等,白云,石井,档口摊位?1层,红星村,90,3500,1.3,"""村庄""",113.2310099,23.22358995,113.2375647,23.22930441
公交站便利店转让急转给价就转,白云,三元里,临街门面?1层,德康路,45,6000,4.44,"""道路""",113.2479974,23.18596101,113.2545239,23.19192937
押金13600可空转，位置三岔路口,白云,嘉禾望岗,临街门面,西岭街篮球场,60,6800,3.78,"""购物""",113.277614,23.23248732,113.284033,23.23882206
住宅区旁边都是公寓年轻人,白云,京溪,临街门面,麒麟岗中路,60,3500,1.94,"""道路""",113.3426998,23.1887602,113.3492883,23.19442757
白云区石井大路饮食档口二手车行业商铺大空地人气旺盛写字楼配套,白云,石井,写字楼配套?1层,石沙路,316,2.46,2.6,"""道路""",113.2327738,23.22008982,113.2393283,23.22582329
大学新饭堂美食档口招商,白云,钟落潭,档口摊位?1层,广东技术师范大学(东校区),25,9000,12,"""教育""",113.378211,23.13713062,113.3846639,23.14326867
美容养生SPA馆 转让 出租,白云,太和,商业街店铺?2层,大源中路97号,130,7000,1.79,"""门址""",113.3571627,23.25478331,113.3636872,23.26056766
嘉禾望岗大路边1楼改装门店转让（专车改装、抖音直播）,白云,嘉禾望岗,商业街店铺,粤旺大厦,300,1.28,1.42,"""商务大厦""",113.2897302,23.24670139,113.29615,23.25299413
白云区石岗（惠美烟酒便利店）旺铺转让,白云,黄石,临街门面?1层,石岗东街一巷7号,20,2000,3.33,"""门址""",113.2626699,23.21351051,113.2691335,23.21972109
阳光通道，人流量大的角档，市场门口有永泰高速口，酒店，安华汇,白云,白云大道北,档口摊位?1层,永泰综合市场(同泰二街店),3,2500,27.78,"""商务大厦""",113.301765,23.22846902,113.3082274,23.23460936
，地铁口附近，人流量很多，位置好,白云,同和,商业街店铺?2层,白山西路96号,30,5000,5.56,"""门址""",113.3359865,23.20492451,113.3425685,23.21059482
因本人家中有急事，店铺急转有意者详谈！,白云,嘉禾望岗,商业街店铺,coco美甲工作室,20,3500,5.83,"""休闲娱乐""",113.2845989,23.23968076,113.2910144,23.24600736
地铁口旁，便利店。,白云,东平,写字楼配套,东凤商务中心,70,7000,3.33,"""商务大厦""",113.3221798,23.25619783,113.3287027,23.26199161
三元里地铁站挞柠旺铺转让,白云,三元里,临街门面,抗英大街50号,40,1.05,8.75,"""门址""",113.268248,23.16445331,113.2746958,23.17073171
草坪上咖啡，茶饮室，有开放式露台，可无限摆桌椅,白云,竹料,商业街店铺?1层,白沙村,100,3000,1,"""村庄""",113.6657176,23.5829276,113.6721989,23.5890028
品牌加盟店李大叔南昌拌粉,白云,嘉禾望岗,商业街店铺,彭上东胜大街与望岗上胜东街交叉口,60,6000,3.33,"""村庄""",113.2882092,23.24522899,113.2946268,23.25153404
（可分租）业务较多没时间管理，租期还有3年，,白云,同德围,临街门面?1层,益禾堂(鹅掌坦店),70,2.77,13.19,"""餐饮""",113.3558517,23.01891167,113.3623808,23.02467861
白云人和地铁(粼里手打柠檬茶）旺铺转让,白云,人和,临街门面?1层,人和,60,1.7,9.44,"""乡镇""",113.3075988,23.33562447,113.3140945,23.34166801
雅迪专卖店，营业中。。。,白云,同德围,商业街店铺?1层,粤溪大街206号,80,8000,3.33,"""门址""",113.2441321,23.16985635,113.2506628,23.17575559
白云区嘉禾街（心意甜）旺铺转让,白云,嘉禾望岗,临街门面?1-2层,新科上村南街22号,40,2500,2.08,"""城市""",113.2714313,23.13533631,113.27785,23.14163864
旺铺靠菜市场因家里有事需转让,白云,罗冲围,商业街店铺?1层,松洲街保儿乐幼儿园,62,4200,2.26,"""教育""",113.2290031,23.16511201,113.2355702,23.17081043
临街商铺（低价转让）,白云,石井,商业街店铺?1层,石夏路,160,1,2.08,"""道路""",113.2594405,23.22186971,113.2659055,23.22803051
近地铁餐饮店低价转让,白云,同和,商业街店铺?1-2层,广德客家餐厅（丽庭居店）,85,7300,2.86,"""地产小区""",113.33313,23.20278433,113.3397105,23.20846924
白云江夏七字位（欧风麦甜）面包店人流量大,白云,江夏,商业街店铺?1层,青龙大街,58,6000,3.45,"""道路""",113.2851814,23.21658237,113.2916178,23.22291051
棠景街旺铺（中介勿扰）平台不合作,白云,机场路,临街门面?1层,广州城市精品酒店(远景路店),89,1.8,6.74,"""宾馆""",113.2612047,23.17928274,113.2676828,23.18547424
龙归地铁口附近，对面是菜市场，人流量大,白云,龙归,商业街店铺,包原味(白云龙归店),75,7500,3.33,"""餐饮""",113.3095053,23.29250872,113.3160154,23.29851998
本地人一手房东出租人,白云,同和,临街门面?1层,麒麟岗,60,3500,1.94,"""村庄""",113.3437575,23.19122789,113.3503453,23.19689842
物业直租，商场出入口,白云,新市,商业街店铺?1层,新市南街,300,3,3.33,"""道路""",113.2704085,23.19677866,113.2768659,23.20308027
漆房带环评综合汽修厂转让,白云,竹料,其他,广州市万车汇汽车服务有限公司,2000,2.9,0.48,"""汽车服务""",113.3897425,23.36086093,113.3961649,23.36714962
新能源电车租赁、维修保养综合厂（2个展示厅、1个维保车间））,白云,钟落潭,临街门面,竹料路口,3600,4.6,0.43,"""城市""",113.2714313,23.13533631,113.27785,23.14163864
位置好，近机场地铁站，有理想有意向的人士可以联系我！,白云,人和,临街门面,矮岗岗华路,1200,7500,0.21,"""道路""",113.3020807,23.36609951,113.3085333,23.37223249
白云地铁口百德广场高档经营中美容院转让,白云,同德围,购物百货中心,百德商业广场,126,7200,1.9,"""购物""",113.2415384,23.162126,113.2480704,23.16798081
门面杨铺位好居住人员集中,白云,同德围,临街门面?1-7层,粤溪大街,30,2500,2.78,"""道路""",113.2415993,23.17037648,113.2481391,23.17623389
白云区龙归新建楼，商铺，办公，公寓出租,白云,龙归,写字楼配套,广州星唯智能信息科技有限公司,12000,54,1.5,"""NoClass""",113.3219413,23.3051183,113.3285011,23.31092322
有喜欢可上门看 直接转让可营业,白云,京溪,社区底商?1层,芒果公寓-管理处,60,3500,1.94,"""政府机构""",113.3451809,23.19798088,113.3517658,23.20365694
烘焙工作室转让， 40平方左右，私房烘焙接手即可经营,白云,罗冲围,临街门面?1层,校园路5号-3栋,40,4000,3.33,"""门址""",113.2798747,23.05288254,113.2863178,23.05922486
可做办公用。室内带装修,白云,人和,临街门面?1层,广东省广州市白云区G106(鹤龙五路),250,1.2,1.6,"""道路""",113.3068202,23.31914342,113.313326,23.32520333
旺铺转让，每日一千多票，散票40有意者打电话,白云,黄石,档口摊位?1层,菜鸟驿站(广州白云江夏青龙大街62号店),65,5000,2.56,"""购物""",113.2850204,23.21607621,113.2914571,23.22240521
靠近人和地铁站，转让15,白云,人和,临街门面?1层,远发百货(人和北后东街店),80,5000,2.08,"""道路""",113.3077043,23.34082673,113.314195,23.34686731
转让白云石井商业街店铺,白云,石井,商业街店铺?1层,佳慧生鲜连锁超市,300,8000,0.89,"""购物""",113.2312907,23.22207362,113.2378464,23.22779114
地铁口几百米左右经营中的汽车美容转让，前后通8个门面,白云,江夏,临街门面?1层,江夏,500,2.8,1.87,"""区县""",114.3285513,30.38156422,114.3350756,30.38754287
在高增地铁口附近，靠近白云机场，16间房，房期长,白云,人和,临街门面,矮岗幼儿园,500,2500,0.17,"""教育""",113.295765,23.36527113,113.3021985,23.37149773
白云区太和镇（中国电信）旺铺转让,白云,太和,临街门面?1层,朝亮中路,37,4500,4.05,"""道路""",113.3649138,23.30013162,113.3714492,23.30604562
客源稳定，三年老店因本人老家有其它发展，,白云,嘉禾望岗,临街门面,望岗西怀南街,45,2800,2.07,"""村庄""",113.1992627,23.37581249,113.2057767,23.38165031
一手房东无其他费用客流量大居民多,白云,白云大道北,商业街店铺?1层,广州商务中心,50,1.6,10.67,"""商务大厦""",113.326086,23.18617188,113.3326572,23.19192213
环境优越，人员配置齐全。,白云,京溪,社区底商?1层,梅宾北路,80,7750,3.23,"""道路""",113.3324623,23.18546329,113.3390456,23.19115332
天台露营咖啡餐吧400㎡永泰嘉禾双地铁设计之都写字楼群,白云,黄边,写字楼配套?3层,黄边北路569号-B栋,398,1.5,1.26,"""门址""",113.299618,23.22716604,113.3060748,23.23334037
白云区江村江高镇（湘客小吃店）旺铺转让,白云,江高镇,临街门面?1层,夏花三路,38,4000,3.51,"""道路""",113.2437971,23.28072827,113.2503202,23.28662001
转角处水果店转让，店铺装修不到半年，接手既可营业,白云,均禾,临街门面,清湖村综合市场,42,2700,2.14,"""购物""",113.2769821,23.26353747,113.2833983,23.26987001
小美医生推拿店婴儿游泳，产后,白云,金沙洲,商业街店铺,御金沙,48,4999,3.47,"""地产小区""",113.210429,23.17121705,113.2170009,23.1769214
交一层租两层使用，实用面积160方，到地铁上步出口D,白云,同德围,写字楼配套?1层,凯升国际广场-东门,160,7350,1.53,"""商务大厦""",113.2414462,23.17540565,113.2479905,23.18126143
免中介费，可长租，可短租，业主直租，有需求者可联系。,白云,黄石,商业街店铺?1层,翰云路270号,45,4000,2.96,"""门址""",113.2793031,23.20444496,113.2857478,23.21078749
大马路边车流量多，附近写字楼，物流园多，生意多,白云,嘉禾望岗,商业街店铺,七星岗路,200,8000,1.33,"""道路""",113.2881844,23.25183212,113.2946014,23.25813725
精装汽车美容贴膜店转让,白云,黄边,商业街店铺?1层,广州白云YH城,500,2.85,1.9,"""购物""",113.2757157,23.2204784,113.2821473,23.22680961
白云区黄石街道（遇善康）美容养生店旺铺转让,白云,黄石,临街门面?1层,马务红棉街23号,30,2000,2.22,"""门址""",113.2660598,23.21191609,113.272516,23.21817097
餐厅低价转让，适合夫妻自营，或连锁店,白云,太和,临街门面,日日鲜牛潮汕牛肉火锅,250,1.26,1.68,"""餐饮""",113.2731796,23.20077591,113.279631,23.20709768
大源村门面转让出租，有意者请联系我，非诚勿扰,白云,太和,临街门面?1层,大源中路80,60,4300,2.39,"""门址""",113.3558823,23.25196585,113.3624098,23.25773275
房东出租临街商铺人流量大,白云,黄庄,临街门面?1层,大源中路,60,4300,2.39,"""道路""",113.3572653,23.25440596,113.3637894,23.26019172
出租白云三元里兴泰路兴发广场音像城临街门面,白云,三元里,临街门面?1层,新龙广告(兴泰路),82,1.3,5.28,"""道路""",113.4133953,22.93907058,113.4198592,22.94533384
出租白云永泰地铁口 美容美甲 办公室 写字楼 电商 网红直播,白云,永泰,其他?2层,永泰汇嘉广场,85,4000,1.57,"""NoClass""",113.3136855,23.22635264,113.3201924,23.23228614
临街商铺，交通便利，商业经营，带阁楼,白云,白云,临街门面?1层,西槎路/增槎路出口,40,3500,2.92,"""道路""",113.2366202,23.14698585,113.2431526,23.15276434
小区和城中村连接处，人口密集,白云,同和,商业街店铺?1层,东兴二街,680,3.6,1.76,"""道路""",113.4639745,22.89147386,113.4705221,22.89713686
柳州螺蛳粉店带技术转让，有意向的联系私聊我,白云,太和,临街门面?1层,大沥太和庄大街,38,2200,1.93,"""村庄""",113.3414771,23.31327612,113.3480661,23.31894109
二十年难求旺铺，新年免转让费30万元,白云,黄边,临街门面?1层,鹤边村,68,1.2,5.88,"""村庄""",113.2140837,23.27462497,113.2206448,23.28030037
总共70方左右，二楼可堂食或仓库，人流量非常大适合品牌店入住,白云,东平,商业街店铺?1层,东平中路72号,70,1.81,8.62,"""门址""",113.319371,23.25717589,113.3258857,23.26301196
白云山棠安路（粤饺皇）旺铺转让,白云,三元里,临街门面?1层,棠安路,47,7500,5.32,"""道路""",113.2632922,23.1967603,113.269766,23.20298192
生意火爆，但是合伙吵架不搞了,白云,白云大道北,商业街店铺?1层,圣地大厦,240,4.5,6.25,"""商务大厦""",113.3281821,23.18773446,113.3347582,23.1934615
陈中村美发店，出租转让,白云,白云大道北,临街门面?2层,握山村,130,4000,1.03,"""村庄""",113.3260816,23.20525184,113.3326472,23.21100102
永泰华业云谷临街商铺,白云,白云大道北,商业街店铺?1-5层,华业云谷,104,85,0.03,"""工业园区""",113.3005938,23.22310159,113.3070577,23.22926165
旺铺转让！接手可经营,白云,新市,写字楼配套,百信领寓A塔,50,2600,1.73,"""地产小区""",113.2657836,23.20120523,113.2722487,23.2074585
云山诗意临街商铺，目前是服装店 装修风格好 位置佳,白云,黄边,商业街店铺,方圆·云山诗意,50,1.25,8.33,"""NoClass""",113.2985124,23.2256984,113.3049672,23.23188956
白云太和镇（美峰超市)旺铺转让,白云,太和,临街门面?1层,米龙大道18号,80,5300,2.21,"""门址""",113.3695724,23.29508094,113.3760879,23.30107618
永泰华业云谷临街商铺出租,白云,白云大道北,商业街店铺?1-5层,华业云谷,100,90,0.03,"""工业园区""",113.3005938,23.22310159,113.3070577,23.22926165
铺位正中庭位置超市入口网红零食店中正间上下楼扶梯口,白云,钟落潭,其他?2层,庆达广场,15,2750,6.11,"""购物""",113.4166903,23.38639853,113.4231325,23.39261427
机二高速人和进出口有500方门面出租，可分租,白云,人和,临街门面?1层,恒河沙商务楼,360,2,1.85,"""商务大厦""",113.3069523,23.31071538,113.3134608,23.31677342
白云区黄石街道青龙大道35号地铁近临街店铺,白云,黄石,临街门面,青龙大街,95,5200,1.82,"""道路""",113.2851814,23.21658237,113.2916178,23.22291051
客流量大，近地铁,白云,永泰,商业街店铺,永泰宝湾广场,30,4500,5,"""购物""",113.3105103,23.228319,113.3170039,23.23430822
临街近，人流量大，可空转或整理转,白云,江夏,其他?1层,江夏村,120,4800,1.33,"""村庄""",113.2271893,23.26899547,113.2337435,23.27467738
村委会的房，地理位置特好，,白云,增槎路,临街门面?1层,松洲街道,96,1.55,5.38,"""乡镇""",113.2295955,23.16248393,113.2361589,23.16818674
三元里旺铺沪上阿姨转让,白云,三元里,商业街店铺?1层,抗英大街,53,1,6.29,"""道路""",113.2681795,23.1643116,113.2746273,23.17058927
有营业执照，已开通美团,白云,京溪,商业街店铺?1层,犀牛角村总站,43,3460,2.68,"""NoClass""",113.3470035,23.19874637,113.353586,23.20443253
上面有阁楼可以睡觉，店铺前面阁楼可以放杂货等,白云,同德围,社区底商?1层,麦兜烟酒行便利店,40,2400,2,"""购物""",113.2468393,23.17056419,113.2533611,23.17651033
地理位置好价格优惠，周围配套好,白云,石井,商业街店铺?1层,大冈西街,85,4000,1.57,"""道路""",113.2425238,23.2220522,113.2490483,23.22792215
出租白云石井写字楼配套,白云,石井,写字楼配套?5-6层,广东省广州市白云区,400,1.5,1.25,"""区县""",113.2794331,23.16431683,113.285868,23.17065742
主干道 临街旺铺 地铁口附近 适合各行各业 物业直租 无进场,白云,黄边,商业街店铺?1-2层,致胜广场南广场,104,7800,2.5,"""休闲娱乐""",113.2896018,23.23446994,113.2960273,23.24076499
主干道临街462方汽修美容商铺 即租即用 无顶手转让费直租,白云,黄边,临街门面?1层,广东省广州市越秀区吉祥路79号,462,3.3,2.38,"""门址""",113.271429,23.13533647,113.2778476,23.14163879
无需转让费，送价值1万设备和原材料,白云,庆丰,商业街店铺?1层,菜鸟驿站(广州白云庆丰庆环路62号店),50,3000,2,"""城市""",113.2714313,23.13533631,113.27785,23.14163864
景泰步行街（重庆小面麻辣烫）旺铺双铺转让,白云,广园路,临街门面?1层,景泰商业步行街(松柏东街),80,4500,1.88,"""道路""",113.2733254,23.16955102,113.2797695,23.17587222
位置很好，人流量大，同行可接手,白云,永泰,临街门面?1层,永泰B2口,45,8700,6.44,"""区县""",118.9384307,25.87278726,118.9448744,25.87898779
一手房东适合所有行业  除了重油烟与烧烤,白云,黄边,社区底商,罗姨自助餐,60,4500,2.5,"""餐饮""",113.2780156,23.23223825,113.2844345,23.23857385
东平菜市场门口坐东北向西南朝向,白云,东平,商业街店铺,诚信果业(东平广场升平店),40,6500,5.42,"""购物""",113.3201209,23.25725981,113.3266379,23.26308424
全新外观，形象好。可整租，可分租,白云,太和,写字楼配套?1层,锦邦货运市场,600,2.39,1.33,"""生活服务""",113.372548,23.29872305,113.379055,23.30477164
中海金沙湾经营中的美容院转小区出入口临街美容院,白云,金沙洲,社区底商?1层,中海金沙湾,120,1,2.78,"""地产小区""",113.2119158,23.15404389,113.2184731,23.159733
有其它发展，可实地考察，押金30000，可外摆，不限行业。,白云,石井,商业街店铺,石井红星综合市场-南门,120,9500,2.64,"""NoClass""",113.2352447,23.22158666,113.2417917,23.22734922
