标题,行政区,地标,具体位置,地址,建筑面积,万/月,元每平方米每天,等级,百度地图经度,百度地图纬度,GCJ02经度,GCJ02纬度
荔湾区中山八路临街一楼美容养生转让或合伙,荔湾,中山八路,临街门面?1层,中山八路,140.0,1.5,3.57,"""道路""",113.24245569177002,23.1312559030174,113.24896284318038,23.137121173155746
荔湾区芳村临街一楼有八九个员工美容院转让,荔湾,芳村,临街门面?1层,芳村,300.0,2.0,2.22,"""商圈""",113.23413046579795,23.09929543433773,113.24068236870588,23.105044692244147
可以外摆10几张桌子，十字路口，停车位多,荔湾,龙溪,档口摊位?1层,文昌路,100.0,6500.0,2.17,"""道路""",113.40281068208215,22.988194019547874,113.40923430840667,22.99452889743702
饮品小吃店转让，适合任何行业,荔湾,南岸,社区底商?1层,城启大厦,38.0,8500.0,7.46,"""商务大厦""",113.23737478597671,23.140588918715037,113.24390074759687,23.146376948025059
直租送外摆 可分租43方70方110方 免转让费,荔湾,芳村,临街门面?1-2层,芳村,63.0,4410.0,2.33,"""商圈""",113.23413046579795,23.09929543433773,113.24068236870588,23.105044692244147
直租送外摆 可分租43方70方110方 免转让费,荔湾,芳村,临街门面?1层,坑口村,100.0,7000.0,2.33,"""村庄""",113.24266526644543,23.082410763907317,113.24920681451629,23.08828665674768
物业直租 宜外卖 可明火餐饮 20至500方,荔湾,芳村,临街门面?1层,芳村,30.0,2500.0,2.78,"""商圈""",113.23413046579795,23.09929543433773,113.24068236870588,23.105044692244147
荔湾区黄沙双门面经营中美容院转让,荔湾,黄沙,商业街店铺?1层,黄沙,125.0,1.11,2.96,"""商圈""",113.24177953721289,23.120859412175837,113.24829108503008,23.12671410874659
荔湾如意坊地铁口小区出入口一楼美容院转让,荔湾,黄沙,商业街店铺?1层,广东省广州市荔湾区黄沙大道57-、61号,130.0,1.11,2.85,"""门址""",113.24046333998011,23.118817092199615,113.24698021939489,23.124651084151784
快递网点转让，现在生意，现有人员，合适两夫妻,荔湾,西塱,档口摊位,广东省广州市荔湾区东西路,70.0,3300.0,1.57,"""道路""",113.24766478575957,23.062075003929107,113.254191158823,23.068037218649058
陈家祠地铁站附近300米,荔湾,陈家祠,其他,荔湾路,28.0,4200.0,5.0,"""道路""",113.40624059128092,22.80257530534278,113.4126784385874,22.808898052478797
中蒸饭炖汤店铺转租转让,荔湾,长寿路,临街门面,龙津东路770号,100.0,1.8,6.0,"""门址""",113.25784618040628,23.12762313141861,113.2642990271353,23.133754854732019
荔湾西湾路艺术培训机构转让,荔湾,西村,商业街店铺?2层,富力唐宁花园,372.0,1.7,1.52,"""地产小区""",113.24889887786876,23.159791752376426,113.25540266781698,23.165772131504576
转让豪华精装修珠宝店,荔湾,长寿路,档口摊位?1层,华林国际-C馆,19.0,5000.0,8.77,"""购物""",113.25308093916908,23.124879231563904,113.25955090077828,23.130929944993086
房屋干净整洁，交通便利,荔湾,长寿路,商业街店铺?1层,宝华豪庭,35.0,6500.0,6.19,"""地产小区""",113.24797011980229,23.120361278117998,113.25446032518166,23.126321734716425
麻将馆转让（18间房）,荔湾,长寿路,其他,长寿路,650.0,3.6,1.85,"""道路""",113.09001477389649,23.396428324616797,113.0965719449629,23.402133623626705
荔湾区长寿路地铁口弧形门面美容院转让,荔湾,长寿路,商业街店铺?1层,长寿路,170.0,1.11,2.18,"""道路""",113.09001477389649,23.396428324616797,113.0965719449629,23.402133623626705
荔湾区广钢新城临街一楼美容院转让,荔湾,广钢新城,商业街店铺?1层,广钢新城,130.0,1.11,2.85,"""NoClass""",113.24342163968457,23.073702053063067,113.24996424396857,23.079591253936408
荔湾区芳村装修高档经营中的美容院转让，会员1000+,荔湾,芳村,社区底商?1层,芳村,300.0,1.11,1.23,"""商圈""",113.23413046579795,23.09929543433773,113.24068236870588,23.105044692244147
荔湾区黄沙地铁口双门面一楼美容院转让,荔湾,黄沙,商业街店铺?1层,黄沙,120.0,1.11,3.09,"""商圈""",113.24177953721289,23.120859412175837,113.24829108503008,23.12671410874659
荔湾区芳村门宽10米经营中的美容院转让,荔湾,芳村,商业街店铺?1层,芳村,360.0,1111.0,0.1,"""商圈""",113.23413046579795,23.09929543433773,113.24068236870588,23.105044692244147
真实铺源，证照齐全，芳村大道东961创意园旁,荔湾,芳村,临街门面?1层,宏润合记牛肉火锅旗舰店(芳村花蕾路店),300.0,3.2,3.56,"""NoClass""",113.24175492364192,23.104310722122695,113.24827954027148,23.110167677526506
临街商铺，可整租可分租,荔湾,南岸,临街门面?1层,富力路8号,200.0,2.5,4.17,"""门址""",113.2385760899348,23.140308526561979,113.2450983726464,23.146113791346538
3间铺面，二楼，适合做外卖（不用转让费）,荔湾,陈家祠,商业街店铺,小梅大街,50.0,4900.0,3.27,"""道路""",113.2517647419363,23.137377043010383,113.25824018572775,23.143404683877184
商铺有三个门面。可分开租金，也可整租，价格面议,荔湾,南岸,临街门面?1层,爱玛电动车(富力路店),200.0,2.5,4.17,"""购物""",113.83559801641853,23.30356814061595,113.84216437166931,23.30933812289078
个人商铺急租，无中介费，有稳定客流，独立商铺，门面大,荔湾,芳村,档口摊位?1层,葵蓬路,200.0,4500.0,0.75,"""道路""",113.22287811132257,23.092747851094786,113.2294538676137,23.098413513421386
荔湾中山八路近学校人流大旺铺转让可面谈,荔湾,中山八路,临街门面?1层,广饮讲食美食店,50.0,7000.0,4.67,"""餐饮""",113.2063409357032,23.398317843586886,113.21289220767567,23.404061085077275
沪上阿姨鹤洞店整店带品牌转让想做加盟奶茶店联系我可空转,荔湾,坑口,临街门面?1层,沪上阿姨(鹤洞店),37.0,1.31,11.8,"""餐饮""",113.24449583341306,23.079067068755334,113.25103294215033,23.084974060265187
适合做外卖 设施齐全,荔湾,芳村,商业街店铺?1层,花地大道北88号之六103铺,30.0,3500.0,3.89,"""门址""",113.24090746222409,23.101357002320353,113.24743783314459,23.1072010227262
十字路口人流超大，本人要求上海发展,荔湾,中山八路,社区底商?1层,中山八路,10.0,4000.0,13.33,"""道路""",113.24245569177002,23.1312559030174,113.24896284318038,23.137121173155746
使用面积15平米，玻璃已经隔好操作间,荔湾,龙溪,档口摊位,鲜海三文鱼,15.0,3000.0,6.67,"""餐饮""",113.2646261412406,23.174050519686433,113.27109110255322,23.18028873149231
荔湾区浣南东街(聚点瑶山鸡煲)旺铺转让,荔湾,坑口,临街门面?1层,盛大蓝庭,63.0,1.3,6.88,"""地产小区""",113.23831773727022,23.084983745265313,113.2448713753461,23.09079149282681
地段优越临街  光线全明 长方形,荔湾,长寿路,临街门面,逢源路108号,70.0,9260.0,4.41,"""门址""",113.24634912751009,23.126158046846837,113.25284310878229,23.132089576403407
西朗荔塱市场，人行十字路口中心宝位。,荔湾,西塱,商业街店铺?1层,荔塱市场,130.0,1.28,3.28,"""购物""",113.23493435939857,23.068939221263933,113.24150303089556,23.074702175757705
10万整转，接手即可营业，也可空铺转让,荔湾,芳村,临街门面?1层,沙涌小区,25.0,2850.0,3.8,"""地产小区""",113.24947783576975,23.087249327269864,113.25599186207424,23.093242512918
地理位置优越地铁口长寿路5，全明长方型,荔湾,长寿路,社区底商?1层,逢源路108号,70.0,9260.0,4.41,"""门址""",113.24634912751009,23.126158046846837,113.25284310878229,23.132089576403407
做冷串的，设备齐全，有意者联系我,荔湾,周门,社区底商?1层,周门南路,55.0,3000.0,1.82,"""道路""",113.2426202613394,23.1314984276694,113.24912687807074,23.13736640800665
振兴茶业茶广场门面出租 免进场费,荔湾,芳村,临街门面?1-2层,广东省广州市海珠区南洲路60号-之8,58.0,8700.0,5.0,"""门址""",113.31668303535719,23.06862501250211,113.32322630807072,23.07451244838229
45间房（20~30㎡）,荔湾,芳村,商业街店铺?1层,广州市芳村农产品批发市场,1110.0,3.5,1.05,"""NoClass""",113.21062720044265,23.122181639512108,113.21717040328417,23.127878420990318
小区生鲜超市转让（可空转，无转让费，看店先电话联系）,荔湾,中山八路,社区底商?1层,富力广场-B区,119.0,2.5,7.0,"""地产小区""",113.24430997443429,23.130455850170067,113.25081075377558,23.13635212325795
中钱大妈转让，地段好人流大,荔湾,龙津,临街门面?1层,钱大妈(文昌雅居店),70.0,1.7,8.1,"""购物""",113.25086194489907,23.126761098986444,113.25733950026739,23.132772483025268
可分租 低价出租 30至600方 免转让费,荔湾,芳村,其他?3层,坑口,200.0,1.0,1.67,"""NoClass""",113.49352157155146,23.28494372543596,113.50001377891981,23.291007180015439
直租送外摆 可分租43方70方110方 免转让费,荔湾,芳村,临街门面?1层,坑口村,100.0,7000.0,2.33,"""村庄""",113.24266526644543,23.082410763907317,113.24920681451629,23.08828665674768
旺铺急转，因为过没有人手。,荔湾,广钢新城,商业街店铺,牛鲜牛汕头牛肉火锅店(中海花湾店),150.0,2.5,5.56,"""地产小区""",113.24533107787596,23.074511316033005,113.25186688561964,23.08043296965504
一线临街旺铺出租，24小时营业，可遇不可求！,荔湾,西村,临街门面?1层,骏诚广场(西湾路店),200.0,2.31,3.85,"""NoClass""",113.24795359098092,23.155049536996214,113.25445599757332,23.16101217620473
广钢新城外卖店营业中,荔湾,广钢新城,商业街店铺,锦佳三街4号222,40.0,3800.0,3.17,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
?铺空转，可持续续租，卫生院学校附近，多个批发市场，住宅区多,荔湾,芳村,临街门面?1-2层,云之缘护肤中心(海南香凝街店),108.0,5800.0,1.79,"""休闲娱乐""",113.22537198707856,23.059043366985077,113.23195490543843,23.064720391571684
地理环境好，人流量大，是创业好地方,荔湾,南岸,临街门面,广告招牌装修,10.0,1550.0,5.17,"""NoClass""",113.23982329730446,23.142999768280246,113.24634333819081,23.148824081535378
本店生意稳定，营业额6000一天！！！,荔湾,周门,商业街店铺,中山八路/石路基(路口),25.0,6000.0,8.0,"""道路""",113.24245569177002,23.1312559030174,113.24896284318038,23.137121173155746
荔湾区中山八路多个小区出入口经营中的美容美甲美睫店转,荔湾,中山八路,临街门面?1层,中山八路,40.0,1.2,10.0,"""道路""",113.24245569177002,23.1312559030174,113.24896284318038,23.137121173155746
荔湾区长寿路弧形门面5个包间美容院转让,荔湾,长寿路,商业街店铺?1层,长寿路,180.0,1.11,2.06,"""道路""",113.09001477389649,23.396428324616797,113.0965719449629,23.402133623626705
荔湾区陈家祠地铁口附近美容美甲美睫店转,荔湾,中山八路,社区底商?1层,中山八路,40.0,1.2,10.0,"""道路""",113.24245569177002,23.1312559030174,113.24896284318038,23.137121173155746
好位置外卖店美团外卖饿了么,荔湾,荔湾路,商业街店铺?1层,幸福新村,21.0,3600.0,5.71,"""地产小区""",113.2489772101092,23.1336565368886,113.25546168767768,23.139634421351198
【免转让费】出租荔湾芳村东漖北路怡芳苑小区内铺,荔湾,芳村,社区底商?1-2层,怡芳苑-西一门,56.0,3200.0,1.9,"""NoClass""",113.2370495993822,23.10028537656732,113.24359277881598,23.106072215939638
荔湾区广钢中海花湾壹号双门面美容院转让,荔湾,广钢新城,商业街店铺?1层,广钢新城,200.0,1.11,1.85,"""NoClass""",113.24342163968457,23.073702053063067,113.24996424396857,23.079591253936408
急转！经营中8年汽车维修美容老店，新搬迁新装修,荔湾,广钢新城,商业街店铺?1层,紫荆道,460.0,3.0,2.17,"""道路""",113.27153761400155,23.156839101961784,113.27797162352093,23.163145441068804
荔湾区文昌北路玉器街临街靓铺出租,荔湾,长寿路,临街门面?1层,文昌雅居,42.56,3500.0,2.74,"""地产小区""",113.25071390415107,23.12676076663551,113.25719199691328,23.13276951935591
核心万单商圈 设备齐全 周围均是万单店,荔湾,陈家祠,档口摊位,蟠龙上街,40.83,4500.0,3.67,"""道路""",113.25533317074295,23.132675733568776,113.26179463917188,23.13876541970886
旺铺出租！无需转让费！,荔湾,荔湾,临街门面?1层,南岸铁路边,72.0,1.3,6.02,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
芳村大道雅诺广场（太哼冰室）品牌连锁店整体转让,荔湾,芳村,商业街店铺?1层,雅诺广场(芳村大道西店),460.0,4.6,3.33,"""道路""",113.23479431356961,23.107633090150295,113.24133623197771,23.113388753773007
租金便宜，新装修，设备齐，入场马上。,荔湾,长寿路,商业街店铺?1层,名汇大厦,15.0,4800.0,10.67,"""NoClass""",113.25395615822717,23.12086581021579,113.26042449564673,23.126932135900494
一线临街旺铺，24小时明火,荔湾,西村,商业街店铺?1层,骏诚广场(西湾路店),175.0,234.0,0.04,"""NoClass""",113.24795359098092,23.155049536996214,113.25445599757332,23.16101217620473
免转让费 免中介费 快餐堂食 外卖店,荔湾,芳村,商业街店铺?1层,百花路,20.0,3500.0,5.83,"""道路""",113.2350724289554,23.100407124325586,113.2416208281809,23.106167743837056
可外卖 可堂吃 免转让费 人流旺,荔湾,花地湾,商业街店铺?1层,百花路,20.0,4500.0,7.5,"""道路""",113.2350724289554,23.100407124325586,113.2416208281809,23.106167743837056
出租荔湾坑口东漖新村社区底商适合牙科美容超市中介等,荔湾,坑口,社区底商?1层,广东省广州市荔湾区南埠169号,123.0,2.5,6.78,"""门址""",113.23869969677296,23.08655541948511,113.24525101063978,23.09236852583325
荔湾区黄沙地铁口小区底商一楼经营中的美容院转让,荔湾,黄沙,临街门面?1层,黄沙,120.0,1.11,3.09,"""商圈""",113.24177953721289,23.120859412175837,113.24829108503008,23.12671410874659
房东直租，首层，价格便宜，转让金额12000,荔湾,坑口,临街门面?1层,广东省广州市荔湾区坑口大街2号,35.0,1500.0,1.43,"""门址""",113.24206717463709,23.079778470235885,113.24861219821479,23.085644865399343
现在一个人做 太累  搞不过来,荔湾,桥中,商业街店铺?1层,欧拉形象设计,30.0,3500.0,3.89,"""休闲娱乐""",113.22802719850408,23.126193940905986,113.23457133068048,23.13187989801739
十三行桨栏路附近长期房转让,荔湾,黄沙,其他,桨栏路,400.0,2.0,1.67,"""道路""",113.2582320026227,23.118247074991417,113.26468702475518,23.124385767900038
多宝路旺地段／租金平欲租从速／转让／转让,荔湾,荔湾,其他?1层,多宝街市,156.0,1.38,2.95,"""道路""",113.24473536478061,23.12196996777992,113.25123635559892,23.127873847057875
棉村市场附近客流量大！,荔湾,菊树,临街门面?1层,棉村市场,75.0,6000.0,2.67,"""购物""",113.22428683402286,23.062879433110074,113.23087253779679,23.068551998449079
出租大学校园食堂档口摊位,荔湾,芳村,档口摊位?2层,广东省科技干部学院,2800.0,1.2,0.14,"""教育""",113.3697733401321,23.15013992581912,113.37626449113628,23.156133914199779
设备齐全，接手可经营，外卖，从未停业,荔湾,西塱,临街门面?1层,荔湾区西塱商贸中心,25.0,2300.0,3.07,"""NoClass""",113.23720500623539,23.06630408399881,113.24376720632755,23.072097060036609
荔湾区珠岛花园尾巴宠物店转让,荔湾,桥中,社区底商,珠岛花园,40.0,2940.0,2.45,"""地产小区""",113.23120181017529,23.13668937911409,113.23774121389026,23.14240269804954
地铁出口85平方商铺转让,荔湾,芳村,商业街店铺,芳村大道中/民治大街(路口),85.0,5000.0,1.96,"""道路""",113.24399556707472,23.103436488405426,113.25051349334744,23.109330714899327
地铁口90平方商铺租5500元,荔湾,芳村,商业街店铺?1层,芳村大道中,90.0,5500.0,2.04,"""道路""",113.23479431356961,23.107633090150295,113.24133623197771,23.113388753773007
，每天营业额3000千以上，由于其它原因现整转包押金包教会,荔湾,中山八路,社区底商,奥宝汇·全新商务中心,45.0,1.4,10.37,"""商务大厦""",113.25136616378166,23.137821359890407,113.25784322783827,23.14384197008954
荔湾区和安路（XCHANNEL）旺铺转让,荔湾,荔湾,临街门面?2层,和安街,90.0,5800.0,2.15,"""道路""",113.2576794549037,23.134348786079867,113.26413320455643,23.140477855984828
整栋出租毛坯房，一楼70方可以做仓库，二楼三楼人,荔湾,菊树,临街门面,海中三路,350.0,3000.0,0.29,"""道路""",113.2117348111361,23.057828747605425,113.21831335801132,23.063523631279347
芳村转租两房一厅小区里面,荔湾,芳村,社区底商?1层,芳村大道东123号,89.0,1800.0,0.67,"""门址""",113.24839606633147,23.098666827164079,113.25490324592434,23.104638607009006
多年老店，信誉优良，忍痛割爱，接手，中介勿扰。,荔湾,黄沙,社区底商,蓬莱路/黄沙大道(路口),60.0,7000.0,3.89,"""道路""",113.23195476985349,23.303885359685279,113.23853002040006,23.30961389448068
三万元急兑。因家中有事。每月收入两万元。急兑,荔湾,长寿路,档口摊位,名汇大厦,30.0,3800.0,4.22,"""NoClass""",113.25395615822717,23.12086581021579,113.26042449564673,23.126932135900494
花蕾路靓铺旺铺招租 大招牌大门面 有外摆位,荔湾,芳村,商业街店铺?1层,广东省广州市荔湾区中市外约新街九巷1-2号,120.0,1.5,4.17,"""门址""",113.24469238265859,23.099511423873627,113.25121189544413,23.105418322459824
海河国际市场，可以做冻品，有冷库,荔湾,花地湾,商业街店铺,海河国际水产品交易市场,80.0,7200.0,3.0,"""购物""",113.2294631398613,23.059017679782849,113.23604044297562,23.064722192581156
出租荔湾康王路商业街首层独立商铺2200元/月,荔湾,陈家祠,商业街店铺?1层,康王南路287号,5.97,1500.0,8.38,"""门址""",113.25391923787072,23.12214923417342,113.26038713945596,23.12821480112229
荔湾广钢新城营业中转让,荔湾,广钢新城,其他?1层,井壹陆叁·韩式炸鸡·雪花冰(中海花湾店),43.2,1.36,10.49,"""餐饮""",113.49106838903507,22.94578729315825,113.49758366862716,22.951810196886293
桥中光电园临街旺铺转让,荔湾,桥中,临街门面?2层,光电园-北门,90.0,6000.0,2.22,"""商务大厦""",113.22494098009502,23.1394236465769,113.23149083006378,23.145091748825654
新的商圈，公寓大约有300户居住,荔湾,坑口,商业街店铺?1层,逸合中心,18.0,4000.0,7.41,"""地产小区""",113.24760702471528,23.08841098512027,113.254126855624,23.094370806262437
奶茶店转让，整体转或者空转也可以,荔湾,芳村,临街门面?1层,龙溪西路,40.0,3000.0,2.5,"""道路""",113.19013083311991,23.075487645020396,113.19665010083677,23.08148915024036
毛坯房，一楼可以做仓库，二楼住人,荔湾,菊树,临街门面?3层,海中三路,350.0,3000.0,0.29,"""道路""",113.2117348111361,23.057828747605425,113.21831335801132,23.063523631279347
办公 仓储 标准厂房 什么行业都可以,荔湾,芳村,其他?1层,地铁龙溪站,3000.0,198.0,22.0,"""NoClass""",113.20866350459849,23.074509902985687,113.21523993997926,23.080232255126139
本店是粤铁公司的地产，属于国有资产，期间可以减免房租,荔湾,黄沙,临街门面?2层,黄沙大道,1200.0,6.62,1.84,"""道路""",113.23195476985349,23.303885359685279,113.23853002040006,23.30961389448068
中介勿扰，人流好，商圈成熟，闹市集中点,荔湾,文昌南路,商业街店铺?1层,1918骨汤麻辣烫(文昌南路店),62.0,1.45,7.8,"""道路""",113.25211615905168,23.119842452266849,113.25859160052034,23.125876573018098
人流好，商圈成熟，中介转让平台勿扰,荔湾,荔湾,商业街店铺,1918骨汤麻辣烫(文昌南路店),62.0,1.45,7.8,"""道路""",113.25211615905168,23.119842452266849,113.25859160052034,23.125876573018098
动感小西关5米门面，可外摆，旺铺转让，中介勿扰,荔湾,荔湾路,商业街店铺,动感小西关,37.0,1.07,9.64,"""地产小区""",113.25021489544044,23.13488815968482,113.25669515754024,23.140888109823245
旺铺业主直租，无顶手费,荔湾,花地湾,临街门面?1层,花地大道北,16.0,5000.0,10.42,"""道路""",113.24256447656724,23.103635352151234,113.24908707670009,23.109505647850847
周边百源堂，华为，vivo，中型商场等等,荔湾,龙溪,临街门面?1层,龙溪西路,35.0,2700.0,2.57,"""道路""",113.19013083311991,23.075487645020396,113.19665010083677,23.08148915024036
紧邻坑口地铁站1500平方足球场,荔湾,坑口,商业街店铺?4层,东漖肉菜综合市场,1500.0,3.5,0.78,"""购物""",113.29570293051748,23.103166654839936,113.30215252326487,23.109397325320918
位置优越各行业的倩铺,荔湾,陈家祠,临街门面?1层,广东省广州市荔湾区中山七路196号,40.0,1.5,12.5,"""门址""",113.2558431387808,23.131874718038003,113.26230273598005,23.137973071374849
一手商铺，环境好，卫生好，,荔湾,荔湾路,商业街店铺?1层,龙溪蟠龙大街,78.0,2800.0,1.2,"""道路""",113.51909677856485,23.080261047458376,113.52554445239999,23.08660464730043
人流好可以做熟食.海鲜.肉类,荔湾,中山八路,社区底商?1层,周门西街,20.0,6000.0,10.0,"""道路""",113.24431168078357,23.133002004144254,113.25081269251756,23.13889835403127
广州荔湾陈家祠空铺转让,荔湾,陈家祠,社区底商?1层,陈家祠,40.0,5300.0,4.42,"""商圈""",113.2526175931872,23.131817057361908,113.25908860500297,23.137859493521256
荔湾区逢源街道（無界鲜果新茶）旺铺转让,荔湾,龙津,临街门面?1层,龙津西路367,102.0,2.42,7.89,"""门址""",113.2481329825912,23.13018136142762,113.25462016062022,23.136144199854259
免转让费外卖美食堂吃人流多,荔湾,芳村,商业街店铺?1层,花地人家,20.0,3500.0,5.83,"""NoClass""",113.23586554288991,23.100940569330694,113.24241131204369,23.10671129203087
荔湾区裕海路（凡丝美发造型）旺铺转让,荔湾,龙溪,临街门面?1层,裕海路,100.0,8000.0,2.67,"""道路""",113.20771704991349,23.072076530104217,113.214291919255,23.07780872704502
外卖店真实铺源，自己的外卖厨房铺，没有中间商，无中介费，大型商场内,荔湾,陈家祠,购物百货中心,美荔汇,20.0,5000.0,8.33,"""购物""",113.2542340041213,23.131181043485737,113.26069918781428,23.13725175603624
门口有停车位，人流量大，适合做学生生意，或者做按摩沐足的,荔湾,滘口,社区底商?1层,滘口村,35.0,1350.0,1.29,"""地产小区""",113.21528994502121,23.11919109195576,113.22184066337639,23.124858344900749
荔湾区陈家祠动感小西关店铺转让费面议,荔湾,荔湾路,商业街店铺?1层,动感小西关,35.0,9000.0,8.57,"""地产小区""",113.25021489544044,23.13488815968482,113.25669515754024,23.140888109823245
出租市场停车场商铺，旁边地铁口,荔湾,西塱,临街门面?1层,华南渔具市场,620.0,6.0,3.23,"""购物""",113.2382644677535,23.069240711354249,113.24482394965144,23.075048845988034
大街。对面就是市场。。营业中。,荔湾,荔湾,商业街店铺,广东省广州市荔湾区海龙路118号,80.0,5000.0,2.08,"""门址""",113.208381526499,23.05848173886958,113.21495443159167,23.064206330973947
广佛线龙溪地铁站附近临街商铺 带房间 可做仓库 办公室,荔湾,龙溪,临街门面?1层,龙溪村委总站,150.0,3500.0,0.78,"""NoClass""",113.20866350459849,23.074509902985687,113.21523993997926,23.080232255126139
广告工厂转让转售、有客户合同可直接经营,荔湾,龙溪,其他?1层,王枝塘工业区-西北门,610.0,1.82,0.99,"""城市""",113.27143134445974,23.135336306695007,113.27784997152557,23.141638642942163
中山八路近地铁  人流量多 电联看铺 房东直租,荔湾,中山八路,临街门面?1层,泮塘五约新街,30.0,6000.0,6.67,"""地产小区""",113.24034296704181,23.13046410139104,113.24685698831303,23.136295549842239
东北老家有事营业中清吧转让音响舞台 清吧规模的,荔湾,花地湾,社区底商,广州壹城广场,163.0,1.2,2.45,"""地产小区""",113.25529400462273,23.062961313868987,113.26179335239694,23.069058016088318
小桥涌基17号靓铺出租,荔湾,周门,临街门面?1层,西华路小桥涌基,80.0,5200.0,2.17,"""地产小区""",113.2473807415574,23.1397057852739,113.25387311336755,23.145655839661616
出租荔湾茶滘路逸腾轩商铺,荔湾,花地湾,社区底商?1层,广州市公安局荔湾区分局茶滘派出所,41.74,4500.0,3.59,"""政府机构""",113.23225507338539,23.093285648513289,113.23881732119513,23.099014895373846
无人手打理，附近学生居民，,荔湾,芳村,临街门面,广东省广州市荔湾区芳村大道东109-4号,50.0,4200.0,2.8,"""门址""",113.24822119619226,23.09992520199961,113.25472771806045,23.105893620198903
出租荔湾花地湾悦成路临街门面,荔湾,花地湾,临街门面?1层,悦成路/荣兴路(路口),162.0,1.94,4.0,"""道路""",113.23814265752638,23.099600262868966,113.2446833804018,23.105402725751686
花地湾翠桃苑商铺出租,荔湾,花地湾,社区底商?1层,翠桃苑,57.62,5700.0,3.3,"""地产小区""",113.23297461609865,23.09567076338241,113.23953292399205,23.101407382021916
临街店铺，可餐饮，加工都可以。,荔湾,龙溪,临街门面?1层,裕海路147号,100.0,7500.0,2.5,"""门址""",113.20176658438682,23.083951799297038,113.20832119791959,23.089758533415915
经营中旺铺转让，租金低位置好,荔湾,荔湾,临街门面?1层,广东省广州市荔湾区增南路151号,120.0,7000.0,1.94,"""门址""",113.2217795735148,23.069402802518174,113.22836806876698,23.075068601550709
因行业拓展，现转让盈 利中台球俱乐部（中介勿扰）,荔湾,芳村,商业街店铺,168台球俱乐部,500.0,2.34,1.56,"""生活服务""",113.15198213371807,23.474010801542684,113.15840471456643,23.4803180604115
两个门面，带2个车位，可分租,荔湾,西塱,社区底商?1层,永灿超市,350.0,1.75,1.67,"""购物""",113.61197590894116,23.54450178099784,113.6184873922877,23.55054087185659
沙面靓铺，大招牌，人流量大，网红打卡地，有固定客源,荔湾,沙面,商业街店铺?1层,沙面岛,149.0,4.5,10.07,"""旅游景点""",113.2512097687924,23.112787083487559,113.25769321794988,23.118806108160489
近新中国服装批发市场，楼上（电梯）有仓库配套出租。,荔湾,长寿路,商业街店铺?1层,故衣街26号,15.0,1.1,24.44,"""门址""",113.25899771823916,23.11763035682257,113.26545061239854,23.123781386288319
转让广告喷绘厂有客源转让费面议,荔湾,芳村,其他?1-2层,奥健机电,250.0,5600.0,0.75,"""NoClass""",113.25839612303932,23.063265976351699,113.26488506823158,23.069414328394996
荔湾区知名酒吧！有特色！,荔湾,荔湾,商业街店铺?2层,唐铭广场,180.0,1.8,3.33,"""地产小区""",113.25075001603256,23.13431098331886,113.25722819298419,23.14032042085085
周边配套齐全，门口九米主道，交通方便，人流量大,荔湾,菊树,临街门面?1层,棉村市场,80.0,2500.0,1.04,"""购物""",113.22428683402286,23.062879433110074,113.23087253779679,23.068551998449079
永庆坊上下九二十三中附近,荔湾,文昌南路,临街门面?1层,十三甫路24号,15.0,3500.0,7.78,"""门址""",113.2507770550284,23.117846233435715,113.257258473901,23.123856835775116
25~400方 业主低价直租 全新写字楼配套 临街门面,荔湾,龙溪,写字楼配套?1-2层,侨银总部大厦,400.0,6.12,5.1,"""商务大厦""",113.23044938948037,23.077051202756409,113.23702679064836,23.082764823678955
装修别致，机器配套齐全,荔湾,芳村,其他?1层,芳信路,90.0,8000.0,2.96,"""道路""",113.21894793488717,23.117053936292863,113.22550191684867,23.122711678103025
大型住宅区商业圈。人流量大，近地铁口。,荔湾,广钢新城,商业街店铺,中海花湾壹号营销中心,148.0,2.58,5.81,"""NoClass""",113.24363328046266,23.07450824057706,113.25017498564609,23.08040095598105
临街大型餐饮商铺转让,荔湾,芳村,临街门面?1层,961创意园,300.0,3.2,3.56,"""NoClass""",113.40230394704584,23.006945605820947,113.40871607676766,23.013279414302589
荔湾区成熟动漫商铺及动漫创意产业圈,荔湾,荔湾路,购物百货中心?8层,造玩工场,24.0,3120.0,4.33,"""购物""",113.24913324577624,23.13536821031761,113.25561756826567,23.141348950767044
荔湾区造玩工场冷热饮铺位,荔湾,荔湾路,购物百货中心?8层,德星楼,13.0,3100.0,7.95,"""餐饮""",113.35048402592273,23.018404338855804,113.35702520228976,23.024110647737186
本商铺位于荔湾区陈家祠中山七路,荔湾,陈家祠,临街门面?1层,荔湾区,40.0,1.5,12.5,"""区县""",113.250502263373,23.13179113497485,113.25698092929491,23.137796083976789
培训机构舞蹈室空闲时段出租或合作,荔湾,滘口,社区底商?1层,新世界逸彩庭园,100.0,3000.0,1.0,"""地产小区""",113.21325447456683,23.117144674705778,113.21980422297503,23.122822871513919
地铁口，人流量大，上下班必经之路，适合做宵夜早餐快餐奶茶甜品,荔湾,西塱,档口摊位,海之悦酒店停车场-出入口,50.0,1700.0,1.13,"""宾馆""",113.23645581944031,23.066637666451514,113.24302017720726,23.07242037614134
