name,address,gcj02_lon,gcj02_lat
FAMIC放我家托育·早教（绿地城店）,龙湖街道凤湖中路绿地城凤语湾6栋206房,113.5605654,23.33213661
亲呀呀精致托婴托育(翡翠绿洲校区),新塘镇陈家林路翡翠绿洲森林半岛一期23栋102号,113.560776,23.138429
爱乐贝多元智能托育中心,·保利爱特城南1门东50米,113.560892,23.15541281
全优加早教托育(翡翠绿洲校),陈家林路翡翠绿洲未来汇3楼整层,113.561225,23.131241
学生哥托管辅导中心,裕兴西街2号2/3楼,113.5612455,22.81123994
飞屋牧童托育园（黄埔佳纷天地店）,"凯盛大街1号佳纷天地广场L201,L202铺",113.5618416,23.11561118
博思特托管（一店）,宏明路99号101铺,113.5621181,23.12718055
COMBABY新爱婴早教·托育（黄埔知识城绿地店）,凤湖二路商业街S2栋2楼整层（中新绿地缤纷城外围靠河）,113.5623446,23.33608271
全优加早教·托育（绿地缤纷校区）,龙湖街道九龙大道中新知识城绿地缤纷城153-5,113.5623446,23.33608271
易学堂教育,宏明路91号,113.5626595,23.12742635
阳光托管,英贤路15号,113.56489,22.71896667
逸泉贝贝托育园,逸泉山庄逸泉贝贝托育园,113.565793,23.510508
育才托管辅导中心,新安路与隔塘新村大街交叉口西南20米,113.5673307,23.20167126
哈喽宝贝(豆豆乐)托育园,海伦堡大道2号海伦堡花园百仁教育城一楼,113.5694241,23.11265607
安心托管,新墩庄围路南安小学东侧约80米,113.5695614,23.12409874
优越教育,塘东路南安小学西侧约120米,113.5695614,23.12409874
芮禾家早教托育园（珠江嘉园店）,来安四街珠江嘉园,113.5703288,23.20926419
广州星芯托育(早教中心),新塘镇新世界花园美食街金昂二楼,113.570973,23.10924
吉子托英文托育,凤凰城凤荔苑一街一号305铺,113.571731,23.125805
慧知幼儿托管中心,新庄三街1-3号,113.5731124,23.2049108
飞屋牧童托育园（翡翠绿洲森林半岛店）,翡翠绿洲·森林半岛6号,113.5735851,23.1474464
彩虹托育,横江路与横江大道交叉口北140米,113.573619,23.585457
全优加早教·托育（翡翠绿洲校区）,陈家林路翡翠绿洲商业中心3楼,113.5746034,23.14276974
贝好国际托育(广州凤凰城园区),广场大街凤凰城交通中心广场步行街南2号之8,113.575742,23.125662
森林王国-托育服务中心,新塘镇花园东路6号(新世界花园1门旁),113.577164,23.108289
教育托辅中心,关围新村东北门旁,113.578992,23.554628
芮禾家早教托育园,布岭路万科里享家蔚来东门S13-210,113.5797179,23.20749939
亲呀呀精致托婴托育(增城凤凰城),凤锦苑二街18号101号,113.581906,23.15239
成长教育托管辅导中心,桑田一路32号礼加诚购物广场对面,113.582503,23.19869094
全优加早教中心(凤凰城分校),新塘镇碧桂园凤凰城凤晴苑星荟商业街1-2号,113.583323,23.158176
小鹿安迪托育早教中心,南沙街道听海街5街91011号,113.58375,22.74182
乐乐托儿所（旺城南路）,旺城大道88号,113.5861682,23.56722704
乐学之家培训托管中心,宁西市场兴旺街17号,113.5867225,22.75893342
一点通托管中心,镇龙村新围友新路7号,113.5896025,23.29159256
五年三班亲亲家园儿童托管,兴发大街169号2楼,113.589937,22.75952912
优贝乐国际儿童教育中心(从化校区),沿江南路182号201,113.590106,23.535064
菲格留学教育托管照相复印,南沙街富力华庭五街(富力唐宁B区北门145商铺),113.590395,22.764794
飞屋牧童托育园（凤凰城凤馨苑店）,新塘镇碧桂园凤凰城凤聚苑4街2座,113.5913657,23.13812205
Kids 'R' Kids南沙凯斯园,天翰街7号-101房,113.5916893,22.81086828
卓越教育托管中心,岗丰大道与中心村东路交叉口西340米,113.591782,23.153986
广州市圣瑞托育早教中心,景瑞街景瑞街8-12号,113.592434,23.536677
启萌园儿童托育早教中心,新塘镇东方名都一期1521号,113.593377,23.123956
飞屋牧童托育园（凤凰城天麓山店）,永宁街道凤凰城大道碧桂园凤凰城凤锦苑二街2号101,113.594087,23.16238962
圣约翰早教,永宁街道创盈路9号,113.595897,23.18872
小鹿安迪托育早教中心,南沙街道听海街5街9号珠江湾（八匹马广场旁）,113.5962926,22.75368774
番茄园托育中心,永和誉山国际写字楼融景一路12号101,113.596388,23.18928
花园教育,城内路与城内路一巷交叉口西约60米,113.5964298,23.55927579
全优加早教·托育（凤凰城校）,济广高速凤凰城星荟商业街1-2号首层（五号转盘旁）,113.5968517,23.17045499
优加教育托管中心,新塘白江小学(校前路东),113.597682,23.114034
兴安托管所,新村西路1号楼,113.5984235,23.56231267
东乡托幼中心,村四街十七巷一横巷23号之一,113.5984633,22.77388866
广州市.乐蓓儿托育园,江埔街河东南路210号,113.598564,23.534356
状元贝贝早教托育中心,新塘镇东进东路8号新都盛世名门会所二楼,113.598585,23.126766
小太阳托管辅导中心（北星路）,北星路北星小学-附属幼儿园南侧约50米,113.5996757,23.56824054
小星星早期托育中心,新垦镇红褔西一巷7号,113.60117,22.641491
托普教育(增城校区),汽车城大道华兴市场广发银行2楼,113.601174,23.137916
金睿家国际早教托育中心(新塘店),新塘镇港口大道336号群星新村南门,113.601319,23.128598
YOUBETTER优贝乐托育·早教（从化校区）,沿江南路187号,113.6032462,23.54653167
龙博士双语托育中心,沿江南路161号,113.6041394,23.54746924
蔚莳托育中心,大林边一路73、75、785号广园东东方名都沿街商铺,113.6055316,23.13729417
加蒙特幼儿园,汽车城大道330号,113.6060423,23.14915447
小豆苗托育中心,新惠路与创荣路交叉口东北100米,113.606841,23.195383
海洋之家,尚景路112号,113.6070887,23.54496077
优越托管辅导中心,龙井路9号,113.6102039,23.55570295
龙胜教育托管中心,田心校前街联和小学东侧约50米,113.611284,23.17533201
朗朗托管教育中心,荷花路与桂花路交叉口西南40米,113.613842,23.11516
全优加(新塘广场分校),新塘镇解放北路113号新星未来教育城2楼,113.614798,23.11609
益童教育,优山悦海美麓花园B7-110商铺,113.6179964,22.77196364
托颖教育,南香山小学西侧,113.61818,23.226839
小天使托儿所（新风路）,新风路与新市南街交叉口东20米,113.6189015,23.13017097
Tiny Hands托育(珠光山水御苑店),温泉镇大街苑雅街9号山水御苑小区,113.620917,23.592591
童景托育-珠光山水御苑园区,御苑雅街16号,113.621505,23.592696
创意教育托管中心,中新镇食饭台,113.6219298,23.30217648
育才托管中心,汇太东路181号,113.622742,23.13104
真棒教育(个性化辅导午晚托书法),大田村府南一路14号,113.623641,23.294602
铭燊教育托管辅导中心,东涌七横街与东华大道辅路交叉口西北20米,113.625064,23.110116
新塘学舟托管辅导中心,桂花路新塘镇第二小学东侧,113.6261527,23.12726115
全优加早教·托育（新塘广场校区）,新塘镇解放北路113号新星未来教育城2楼（广发银行楼上）,113.6263439,23.13437867
小时光托管辅导,章陂村可园新街六巷14号,113.6265501,23.1701079
萌乐园少儿托管中心（荷花路）,桂花路与荷花路交叉口西南50米,113.6269575,23.12723795
树人托管教育连锁,新塘瑶田东联新街十巷1号,113.627195,23.139143
早教,学园街金钻城市广场东侧约30米,113.63185,23.29998341
BetterKids贝好儿童托育（凤凰城店）,新塘镇凤凰城广场步行南街2号,113.6330558,23.13186655
豆豆巴托育园,新塘镇敏捷锦绣天伦新绣一路3-5号共两层,113.638294,23.127731
开心托管辅导中心,瑶东街与东联新街一巷交叉口北140米,113.6396163,23.15198845
里享家托管教育中心,新塘镇锦绣天伦四街4-6号,113.640111,23.125318
书仁教育托辅中心,新沙大道北,113.640225,23.124825
贝艺托育园(天伦第三分店),新塘镇锦绣天伦新绣北路128街,113.640382,23.126644
梦想之家,福和小学路口,113.6451343,23.36891471
学托教育,裕华路与裕华一街交叉口西北180米,113.648488,23.123789
官湖幼儿托管中心,官湖村官湖路69-2号二楼,113.6498994,23.15458722
阳光托管（坭紫村前大路）,坭紫村洪圣涌五巷四号,113.6508033,23.12761556
名扬托管,泥紫洪圣涌路五巷4号,113.6536266,23.12780117
五联小学-小太阳托管中心,学校南路15号,113.6749746,23.33893574
腾龙托管中心,大敦村创新北路（顾康多药房),113.6812324,23.13730957
吉宏托管学堂,朱村大道保利中航城二期青星街72号商铺,113.6846362,23.28498056
贝安斯国际婴幼早教托育中心,元亨路31号,113.6927986,23.28273002
向日葵托管,"朱村大街117号（近324国道,朱村牌坊北550米）",113.695242,23.278188
先本教育托管中心,谷岭路1-3(朱村街中心小学正门出来左行0米),113.697285,23.279098
贝贝教育(托管)中心,恒安路与朱村恒福路交叉口东20米,113.702829,23.273386
佳一辅导,"朱村大街117号（近324国道,朱村牌坊北550米）",113.7068738,23.28862395
心乐梦教育,"朱村大街117号（近324国道,朱村牌坊北550米）",113.7068738,23.28862395
乐贝尔国际托育早教中心,规划一路与朱村大道东交叉口北约180米,113.747233,23.278819
亲呀呀精致智慧托育（增城豪园校区）,石滩镇碧桂园豪园翠湖苑四街49号,113.758108,23.21834845
金瑶篮优托教育中心,石滩镇麻车更楼环村路9号,113.772687,23.200814
育英托管,石滩镇麻车村江吓新村三巷39号,113.773188,23.198602
妈咪宝贝国际婴幼儿早教托育中心,石滩绿湖国际1期翠湖路2至6号,113.787958,23.20273
文亮托管辅导班,派潭镇文政路102号,113.7931431,23.50201053
精品早教托育,锦绣御景国际二期北门西140米,113.804583,23.292528
全优加早教中心(锦绣国际校区),荔星大道147号(锦绣御景国际二期),113.804608,23.292401
承希托育（兰亭盛荟校区）,环城高速兰亭盛荟·四季里商业街21栋一楼1036-1039号,113.8089738,23.20643227
今诺托管成长中心（碧桂园店）,荔城街荔星大道8-301-302室,113.8166473,23.30471704
全优加早教·托育（锦绣御景国际校区）,荔星大道147号（锦绣御景国际二期）,113.8190411,23.30419734
翰林优幼教育,荔城大道300号4层,113.8198648,23.30799462
倍优加托管中心,荔城街庆丰村洋溪村路7号,113.8199142,23.30879884
小布丁托管辅导中心,荔城大道洋溪村洋溪路东五巷4号,113.8199142,23.30879884
学无优托管中心,荔城大道241号,113.82031,23.3072797
小森林托管,陂吓路嘉汇·四季阳光东北侧约40米,113.8246415,23.30662961
乐儿堡教育(早教托管),光明西路84号,113.827433,23.28806
天天乐幼儿园(宏华路),宏华南路23-25,113.827645,23.298626
旭日托管辅导中心,光明西路江龙学校,113.8316423,23.1441997
展翅教育托管中心,富鹏小学对面,113.832037,23.301424
文烨教育托管(二小店),荔城街挂绿路南一巷六号,113.833235,23.288289
飞越教育托管中心,城北路西六巷7号(大鹏小学对面),113.83446,23.300017
爱德教育托管辅导中心,沿江东路与东境中路交叉口东80米,113.834851,23.274323
翰玛国际托管中心,荔景大道1号中区名门,113.8355547,23.30264693
卓知托管服务中心,荔景大道1-114号114号,113.8356972,23.3025036
开心托管,荔城街道荔城大道137号,113.8366795,23.30425969
鹿儿港婴幼儿托育园,增城大道2号1栋117室,113.837201,23.28533175
智航教育托管中心,五斗街11号智航托管中心,113.8440928,23.29523379
阳阳教育托管中心,塘园中路60号,113.8465507,23.31176075
雍学托管辅导中心,夏街大道17号,113.8469995,23.29711838
阳阳教育托管中心,东湖路南三巷12号,113.84879,23.287019
小学士托管,增江街增江路1号11栋首层,113.8564762,23.29793187
奇特小镇婴幼儿日托中心（时代倾城校区）,时代倾城194铺,113.8590642,23.29105811
燕燕幼儿托管所,高第村4号,113.9394847,23.4086512
